CODIGO_FILIAL;TICKET;DATA_VENDA;ITEM;TERMINAL;LANCAMENTO_CAIXA;NUMERO_CUPOM_FISCAL;PERIODO_FECHAMENTO;VENDEDOR;VENDEDOR_APELIDO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;TAMANHO;QTDE;QTDE_LIQUIDA;QTDE_TROCA;VALOR_LIQUIDO_VENDA;VALOR_TROCA;VALOR_DESCONTOS;VALOR_PAGO;VALOR_FRETE;VALOR_VENDA_BRUTA;TIPO_PRODUTO;TABELA_MEDIDAS;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;COLECAO;GRADE;LINHA;GRIFFE;CARTELA;REFER_FABRICANTE;MODELAGEM;FABRICANTE;ESTILISTA;MODELISTA;TAM;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO
4047;10265;15/10/2025;6;1;15AP00F;8944;1;4741;ANA LÚCIA                ;DC0066      ;MEIAS CURTAS                            ;391D      ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9127;28/07/2025;2;1;287P012;7966;1;4918;MARLUCE                  ;DC0066      ;MEIAS CURTAS                            ;614_V3    ;2;1;1;0;26,9;0;0;83;0;2690;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9666;05/09/2025;6;1;059P012;8439;1;4918;MARLUCE                  ;DC0066      ;MEIAS CURTAS                            ;001       ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;10597;06/11/2025;6;1;06BP00B;9202;1;4918;MARLUCE                  ;DC0066      ;MEIAS CURTAS                            ;429D      ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9698;09/09/2025;2;1;099P003;8471;1;4741;ANA LÚCIA                ;DC0066      ;MEIAS CURTAS                            ;001       ;2;1;1;0;0,97;0;3;97;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9698;09/09/2025;3;1;099P003;8471;1;4741;ANA LÚCIA                ;DC0066      ;MEIAS CURTAS                            ;9985      ;2;1;1;0;0,97;0;3;97;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9698;09/09/2025;4;1;099P003;8471;1;4741;ANA LÚCIA                ;DC0066      ;MEIAS CURTAS                            ;042       ;2;1;1;0;0,97;0;3;97;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8994;19/07/2025;1;1;197P00B;7846;1;4741;ANA LÚCIA                ;DC0066      ;MEIAS CURTAS                            ;746_V4    ;2;1;1;0;18,83;0;0;1883;0;1883;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8484;21/06/2025;6;1;216P012;7391;1;4741;ANA LÚCIA                ;DC0066      ;MEIAS CURTAS                            ;9985      ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8505;23/06/2025;2;1;236P006;7411;1;4452;GISLEY                   ;DC0066      ;MEIAS CURTAS                            ;390D      ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8505;23/06/2025;1;1;236P006;7411;1;4452;GISLEY                   ;DC0066      ;MEIAS CURTAS                            ;042       ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8505;23/06/2025;3;1;236P006;7411;1;4452;GISLEY                   ;DC0066      ;MEIAS CURTAS                            ;001       ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;9127;28/07/2025;3;1;287P012;7966;1;4918;MARLUCE                  ;DC0066      ;MEIAS CURTAS                            ;9768      ;2;1;1;0;18,83;0;0;58;0;1883;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;10423;25/10/2025;2;1;25AP013;9064;1;3443;GERENTE                  ;DC0066      ;MEIAS CURTAS                            ;433D      ;1;1;1;0;27;0;0;0;0;27;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;7100;28/02/2025;2;1;282P019;6172;1;4120;ANA JULIA                ;DC0066      ;MEIAS CURTAS                            ;614_V3    ;1;1;1;0;26,9;0;0;2690;0;2690;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;9190;01/08/2025;3;1;018P00F;8020;1;4452;GISLEY                   ;DC0066      ;MEIAS CURTAS                            ;016       ;1;1;1;0;0,01;0;0;1;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;9190;01/08/2025;7;1;018P00F;8020;1;4452;GISLEY                   ;DC0066      ;MEIAS CURTAS                            ;016       ;2;1;1;0;26,9;0;0;2690;0;2690;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8231;07/06/2025;4;1;076P00C;7153;1;4918;MARLUCE                  ;DC0066      ;MEIAS CURTAS                            ;001       ;2;1;1;0;25,94;0;96;2594;0;2690;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8231;07/06/2025;3;1;076P00C;7153;1;4918;MARLUCE                  ;DC0066      ;MEIAS CURTAS                            ;001       ;2;1;1;0;25,94;0;96;2594;0;2690;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8769;06/07/2025;1;1;067P009;7650;1;3552;SAMIA                    ;DC0066      ;MEIAS CURTAS                            ;945_V2    ;1;1;1;0;26,9;0;0;2690;0;2690;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8242;08/06/2025;9;1;086P008;7164;1;3552;SAMIA                    ;DC0066      ;MEIAS CURTAS                            ;001       ;1;1;1;0;26,79;0;11;2679;0;2690;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9727;11/09/2025;9;1;119P004;8497;1;3552;SAMIA                    ;DC0066      ;MEIAS CURTAS                            ;001       ;2;1;1;0;1;0;0;1;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8931;15/07/2025;2;1;157P010;7791;1;3443;GERENTE                  ;DC0066      ;MEIAS CURTAS                            ;001       ;1;1;1;0;0;0;2690;0;0;2690;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8931;15/07/2025;1;1;157P010;7791;1;3443;GERENTE                  ;DC0066      ;MEIAS CURTAS                            ;001       ;1;1;1;0;0;0;2690;0;0;2690;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;10423;25/10/2025;1;1;25AP013;9064;1;3443;GERENTE                  ;DC0066      ;MEIAS CURTAS                            ;429D      ;1;1;1;0;26,9;0;0;0;0;2690;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;7844;08/05/2025;2;1;085P00A;6796;1;4741;ANA LÚCIA                ;DC0066      ;MEIAS CURTAS                            ;001       ;2;1;1;0;26,9;0;0;2690;0;2690;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;7866;10/05/2025;3;1;105P005;6818;1;4741;ANA LÚCIA                ;DC0066      ;MEIAS CURTAS                            ;001       ;1;1;1;0;0,96;0;4;96;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;7327;24/03/2025;4;1;243P00B;6368;1;4452;GISLEY                   ;DC0066      ;MEIAS CURTAS                            ;001       ;1;1;1;0;25,94;0;96;2594;0;2690;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;7327;24/03/2025;3;1;243P00B;6368;1;4452;GISLEY                   ;DC0066      ;MEIAS CURTAS                            ;001       ;1;1;1;0;25,94;0;96;2594;0;2690;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;7352;26/03/2025;10;1;263P00F;6390;1;4452;GISLEY                   ;DC0066      ;MEIAS CURTAS                            ;155D      ;2;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;SOCKS INDUSTRIES ( CA )  ;      ;DC0066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
