CODIGO_FILIAL;TICKET;DATA_VENDA;ITEM;TERMINAL;LANCAMENTO_CAIXA;NUMERO_CUPOM_FISCAL;PERIODO_FECHAMENTO;VENDEDOR;VENDEDOR_APELIDO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;TAMANHO;QTDE;QTDE_LIQUIDA;QTDE_TROCA;VALOR_LIQUIDO_VENDA;VALOR_TROCA;VALOR_DESCONTOS;VALOR_PAGO;VALOR_FRETE;VALOR_VENDA_BRUTA;TIPO_PRODUTO;TABELA_MEDIDAS;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;COLECAO;GRADE;LINHA;GRIFFE;CARTELA;REFER_FABRICANTE;MODELAGEM;FABRICANTE;ESTILISTA;MODELISTA;TAM;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO
3044;34930;01/12/2025;2;1;01CP014;3502;1;3381;JAMILA                   ;SBD2567     ;BRASILIANO EMBRACE SIMPLICITY           ;849J      ;3;1;1;0;64,5;0;0;6450;0;6450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD2567                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;34930;01/12/2025;3;1;01CP014;3502;1;3381;JAMILA                   ;SBD2567     ;BRASILIANO EMBRACE SIMPLICITY           ;849J      ;3;1;1;0;64,5;0;0;6450;0;6450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD2567                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;33034;02/08/2025;6;1;028P008;1815;1;3381;JAMILA                   ;SB70V2      ;CALCINHA                                ;044       ;24;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB70V2                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;33930;02/10/2025;1;1;02AP00A;2636;1;3381;JAMILA                   ;PDC92A      ;PANTALONCINO SETA PROF. CONTRASTO       ;163I      ;2;1;1;0;329;0;0;329;0;329;PRODUTO ACABADO          ;;PIGIAMERIA               ;PARTI BASSE              ;1;TAGLIE XS-XXL PANTALONI D;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;PDC92A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;1;SENHORA                  ;SENHORA                  ;
3044;29881;03/01/2025;3;1;031P00B;24749;1;3381;JAMILA                   ;SBD1294     ;BRASILIANO PRETTY FLOWERS               ;545J      ;24;1;1;0;49,5;0;0;4950;0;4950;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD1294                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;29881;03/01/2025;4;1;031P00B;24749;1;3381;JAMILA                   ;SBD2522     ;BRASILIANO LACE NEVER GETS OLD          ;019       ;3;1;1;0;62,3;0;0;6230;0;6230;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD2522                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;31607;03/05/2025;2;1;035P011;502;1;3381;JAMILA                   ;RI1294R     ;SOFIA PRETTY FLOWERS                    ;2280      ;19;0;-1;-1;-339;-339;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI1294R                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;4B      ;1;SENHORA                  ;SENHORA                  ;
3044;31607;03/05/2025;3;1;035P011;502;1;3381;JAMILA                   ;RI1294R     ;SOFIA PRETTY FLOWERS                    ;658J      ;19;0;-1;-1;-339;-339;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI1294R                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;4B      ;1;SENHORA                  ;SENHORA                  ;
3044;32482;03/07/2025;4;1;037P007;1313;1;3381;JAMILA                   ;PDC700      ;PANTALONCINO MODAL/EA INS.PIZZO         ;008J      ;24;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;PIGIAMERIA               ;PARTI BASSE              ;2;TAGLIE  XS-XXL           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;PDC700                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;M       ;1;SENHORA                  ;SENHORA                  ;
3044;32482;03/07/2025;3;1;037P007;1313;1;3381;JAMILA                   ;CMD700      ;MAGLIA M/M MODAL/EA INS.PIZZO           ;008J      ;23;1;1;0;188,69;0;31;18869;0;189;PRODUTO ACABADO          ;;PIGIAMERIA               ;PARTI ALTE               ;2;TAGLIE  XS-XXL           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;CMD700                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;1;SENHORA                  ;SENHORA                  ;
3044;32482;03/07/2025;2;1;037P007;1313;1;3381;JAMILA                   ;CMD700      ;MAGLIA M/M MODAL/EA INS.PIZZO           ;009J      ;23;1;1;0;188,69;0;31;18869;0;189;PRODUTO ACABADO          ;;PIGIAMERIA               ;PARTI ALTE               ;2;TAGLIE  XS-XXL           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;CMD700                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;1;SENHORA                  ;SENHORA                  ;
3044;33486;03/09/2025;8;1;039P00D;2229;1;3381;JAMILA                   ;RIS97A      ;ADELE PIZZO                             ;019       ;15;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS97A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3C      ;1;SENHORA                  ;SENHORA                  ;
3044;33486;03/09/2025;6;1;039P00D;2229;1;3381;JAMILA                   ;RIS97A      ;ADELE PIZZO                             ;2280      ;15;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS97A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3C      ;1;SENHORA                  ;SENHORA                  ;
3044;33486;03/09/2025;12;1;039P00D;2229;1;3381;JAMILA                   ;SID2567     ;SLIP EMBRACE SIMPLICITY                 ;850J      ;3;1;1;0;118,83;0;17;11883;0;119;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID2567                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;33486;03/09/2025;11;1;039P00D;2229;1;3381;JAMILA                   ;SID2567     ;SLIP EMBRACE SIMPLICITY                 ;849J      ;3;1;1;0;118,83;0;17;11883;0;119;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID2567                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;33486;03/09/2025;18;1;039P00D;2229;1;3381;JAMILA                   ;SI1294V     ;SLIP COTONE TG. VIVO PRETTY FLOWERS     ;337J      ;3;1;1;0;128,82;0;18;12882;0;129;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;3;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SI1294V                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;33486;03/09/2025;15;1;039P00D;2229;1;3381;JAMILA                   ;SI1294V     ;SLIP COTONE TG. VIVO PRETTY FLOWERS     ;011I      ;3;1;1;0;148,79;0;21;14879;0;149;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;3;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SI1294V                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;33486;03/09/2025;16;1;039P00D;2229;1;3381;JAMILA                   ;SI1294V     ;SLIP COTONE TG. VIVO PRETTY FLOWERS     ;2127      ;3;1;1;0;148,79;0;21;14879;0;149;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;3;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SI1294V                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;33486;03/09/2025;17;1;039P00D;2229;1;3381;JAMILA                   ;SI1294V     ;SLIP COTONE TG. VIVO PRETTY FLOWERS     ;2280      ;3;1;1;0;148,79;0;21;14879;0;149;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;3;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SI1294V                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;33486;03/09/2025;9;1;039P00D;2229;1;3381;JAMILA                   ;RIS97A      ;ADELE PIZZO                             ;044_V2    ;19;1;1;0;278,61;0;39;27861;0;279;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS97A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4B      ;1;SENHORA                  ;SENHORA                  ;
3044;33486;03/09/2025;1;1;039P00D;2229;1;3381;JAMILA                   ;RI2568S     ;SOFIA FLORAL ROMANCE                    ;851J      ;19;1;1;0;328,54;0;46;32854;0;329;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI2568S                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;4B      ;1;SENHORA                  ;SENHORA                  ;
3044;33486;03/09/2025;4;1;039P00D;2229;1;3381;JAMILA                   ;RI1294R     ;SOFIA PRETTY FLOWERS                    ;657J      ;15;1;1;0;338,53;0;47;33853;0;339;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI1294R                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3C      ;1;SENHORA                  ;SENHORA                  ;
3044;33486;03/09/2025;5;1;039P00D;2229;1;3381;JAMILA                   ;RI1294R     ;SOFIA PRETTY FLOWERS                    ;2280      ;19;1;1;0;338,53;0;47;33853;0;339;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI1294R                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;4B      ;1;SENHORA                  ;SENHORA                  ;
3044;33486;03/09/2025;2;1;039P00D;2229;1;3381;JAMILA                   ;RI1294R     ;SOFIA PRETTY FLOWERS                    ;011I      ;15;1;1;0;338,53;0;47;33853;0;339;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI1294R                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3C      ;1;SENHORA                  ;SENHORA                  ;
3044;33489;03/09/2025;7;1;039P010;2232;1;3381;JAMILA                   ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;019       ;5;1;1;0;88,59;0;41;8859;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;
3044;33489;03/09/2025;8;1;039P010;2232;1;3381;JAMILA                   ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;1467      ;5;1;1;0;88,59;0;41;8859;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;
3044;33489;03/09/2025;3;1;039P010;2232;1;3381;JAMILA                   ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;850J      ;5;1;1;0;88,59;0;41;8859;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;
3044;33944;03/10/2025;1;1;03AP00B;2649;1;3381;JAMILA                   ;SBD97O      ;BRASILIANO ANNI 80 PIZZO                ;019       ;3;1;1;0;89;0;0;89;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97O                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;29898;04/01/2025;2;1;041P007;24764;1;3381;JAMILA                   ;SBD49A      ;BRASILIANO MICRO ULTRA LIGHT            ;044_V2    ;5;1;1;0;58,7;0;30;5870;0;59;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD49A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;
3044;29900;04/01/2025;2;1;041P009;24766;1;3381;JAMILA                   ;SCD96B      ;CULOTTE BRASILIANATA PIZZO              ;2280      ;4;1;1;0;89;0;0;89;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD96B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;29916;04/01/2025;4;1;041P019;24780;1;3381;JAMILA                   ;SID2530     ;SLIP CRAFTED ELEGANCE                   ;539J      ;2;1;1;0;49,5;0;0;4950;0;4950;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID2530                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;
3044;29916;04/01/2025;2;1;041P019;24780;1;3381;JAMILA                   ;RI1294R     ;SOFIA PRETTY FLOWERS                    ;548J      ;9;1;1;0;149,5;0;0;14950;0;14950;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI1294R                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;2B      ;1;SENHORA                  ;SENHORA                  ;
3044;29916;04/01/2025;6;1;041P019;24780;1;3381;JAMILA                   ;RI1294R     ;SOFIA PRETTY FLOWERS                    ;011I      ;9;1;1;0;299;0;0;299;0;299;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI1294R                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;2B      ;1;SENHORA                  ;SENHORA                  ;
3044;29921;04/01/2025;1;1;041P01E;24784;1;3381;JAMILA                   ;CL159B      ;MAGLIA M/L MD/CASHM ULTRALIGHT LAME'    ;452J      ;3;1;1;0;279;0;0;279;0;279;PRODUTO ACABADO          ;;CAMISOLAS                ;CAMISOLA MANGA COMPRIDA  ;1;TAGLIE XS-XXL DONNA INT  ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;CL159B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;M       ;1;SENHORA                  ;SENHORA                  ;
3044;32501;04/07/2025;1;1;047P00A;1330;1;3381;JAMILA                   ;PDC93A      ;PANTALONCINO MICROFIBRA                 ;044_V2    ;3;1;1;0;299;0;0;299;0;299;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE XS-XXL PBD INT    ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;PDC93A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;M       ;1;SENHORA                  ;SENHORA                  ;
